债券代码,交易日期,spread
1182401,201207,2.787800694
1182401,201208,2.445457533
1182401,201209,2.342669474
1182401,201210,2.376146832
1182401,201211,2.361573239
1182401,201212,2.339095102
1182401,201301,2.217366554
1182401,201302,1.515553772
1182401,201303,1.481246045
1182401,201304,1.698291409
1182401,201305,1.525428514
1182401,201306,1.010823668
1182401,201307,0.740052534
1182401,201308,0.433420659
1182401,201309,0.290271458
1182401,201311,2.401012537
1182401,201312,2.783865702
1182401,201401,2.360813863
1182401,201402,2.635041549
1182401,201403,4.204438373
1182401,201404,2.499067818
1182401,201405,3.910881038
1182401,201406,2.314312874
1182401,201407,1.569037338
1182401,201408,1.649178236
1182401,201409,1.884770077
1182401,201410,1.673643966
1282008,201201,3.570388879
1282008,201202,2.98494351
1282008,201203,2.527541297
1282008,201204,2.493045899
1282008,201205,2.598913418
1282008,201206,2.142770315
1282008,201207,2.205938957
1282008,201208,1.834902832
1282008,201209,1.706112541
1282008,201210,2.55377667
1282008,201211,2.268445417
1282008,201212,2.261018388
1282008,201301,2.159063213
1282008,201302,2.070662726
1282008,201303,2.075442737
1282008,201304,2.191300209
1282008,201305,2.143567381
1282008,201306,1.930246113
1282008,201307,1.334865386
1282008,201308,1.01673268
1282008,201309,1.034891621
1282008,201310,1.161691776
1282008,201311,0.873366876
1282008,201312,2.27542132
1282008,201401,2.663707346
1282008,201402,2.964938809
1282008,201403,2.93766051
1282008,201404,2.790108806
1282008,201405,2.859748175
1282008,201406,2.944059223
1282008,201410,3.231156365
1282008,201412,3.328306751
1282008,201501,3.48379275
1282008,201502,2.00371633
1282008,201503,1.752459431
1282008,201504,2.079778426
1282008,201505,4.321244734
1282008,201506,4.524836316
1282008,201507,4.176547945
1282008,201508,4.198273485
1282008,201509,3.982030557
1282008,201510,4.088681428
1282008,201511,3.880814895
1282008,201512,3.179695652
1282008,201601,3.787829023
1282008,201602,2.401903505
1282008,201603,2.645312479
1282008,201604,2.378753146
1282008,201605,2.324718066
1282008,201606,2.198508156
1282008,201607,2.168618855
1282008,201608,3.368328431
1282008,201609,2.86005697
1282008,201610,2.378283879
1282008,201611,1.660222215
1282008,201612,2.666219929
1282010,201201,2.270844567
1282010,201202,2.260058025
1282010,201203,2.363554363
1282010,201204,2.139534273
1282010,201205,2.370648274
1282010,201206,1.982027061
1282010,201207,1.975558471
1282010,201208,1.775261294
1282010,201209,2.187375614
1282010,201210,2.129028183
1282010,201211,2.157327658
1282010,201212,2.229869931
1282010,201301,2.142183616
1282010,201302,2.102355183
1282010,201308,1.323409118
1282010,201309,1.379111703
1282010,201310,1.234667183
1282010,201311,1.782893316
1282010,201312,1.277198257
1282010,201401,1.670002223
1282010,201402,1.975767501
1282010,201403,1.953245675
1282010,201404,1.807405321
1282010,201405,1.884262246
1282010,201406,2.278419761
1282010,201407,2.085917038
1282010,201408,2.067731269
1282010,201409,2.205057586
1282010,201410,2.626002834
1282010,201411,2.867031593
1282010,201412,2.628538133
1282010,201501,2.225247801
1282010,201502,2.278165071
1282010,201503,2.152712493
1282010,201504,2.532132192
1282010,201505,2.502209508
1282010,201506,3.171977956
1282010,201507,2.794060198
1282010,201508,2.781732081
1282010,201509,2.617486152
1282010,201510,1.633147633
1282010,201511,1.301132531
1282010,201512,1.448076987
1282010,201601,1.262597977
1282010,201602,3.673359149
1282010,201603,3.522657941
1282010,201604,3.291214372
1282010,201605,3.287821062
1282010,201606,6.327391456
1282010,201607,4.929458685
1282010,201608,3.262716339
1282010,201609,3.155539224
1282010,201610,3.055270946
1282010,201611,10.47516993
1282010,201612,29.17509187
1282024,201202,3.19314243
1282024,201203,2.743721809
1282024,201204,2.711275431
1282024,201205,2.452511129
1282024,201206,2.895070853
1282024,201207,2.430258498
1282024,201208,2.533308606
1282024,201209,2.623249399
1282024,201210,2.559509104
1282024,201211,2.576887756
1282024,201212,2.605039088
1282024,201301,2.268152606
1282024,201302,2.193359728
1282024,201303,1.938869932
1282024,201304,2.062390559
1282024,201305,2.019343817
1282024,201306,1.816626182
1282024,201307,1.494138411
1282024,201308,1.188455255
1282024,201309,2.072454263
1282024,201310,1.842408872
1282024,201311,2.234227749
1282024,201312,2.00108956
1282024,201401,2.429950505
1282024,201402,2.812837619
1282024,201403,2.55328111
1282024,201404,2.505127789
1282024,201405,2.319100407
1282024,201406,2.395221057
1282024,201407,2.197207038
1282024,201408,2.157832845
1282024,201409,2.277133521
1282024,201410,2.671250659
1282024,201411,2.882001292
1282024,201412,2.864412467
1282024,201501,3.046613332
1282024,201502,3.108288749
1282024,201503,2.911651128
1282024,201504,2.794836413
1282024,201505,3.436946647
1282024,201506,3.594355958
1282024,201507,3.232994834
1282024,201508,2.274666219
1282024,201509,1.835900516
1282024,201510,1.82491455
1282024,201511,1.472751653
1282024,201512,1.595811063
1282024,201601,1.395843087
1282024,201602,1.238247252
1282024,201603,1.113431187
1282024,201604,0.580003153
1282024,201605,0.168722562
1282024,201610,7.629793461
1282024,201611,3.664072665
1282024,201612,5.142853315
1282024,201701,8.75132479
1282031,201202,5.026637456
1282031,201203,5.169268635
1282031,201204,5.137565843
1282031,201205,5.626966077
1282031,201206,5.603758462
1282031,201207,5.530919487
1282031,201208,5.142324884
1282031,201209,3.408740676
1282031,201210,3.014647152
1282031,201211,3.060926599
1282031,201212,2.964987149
1282031,201301,2.905174886
1282031,201302,2.809814645
1282031,201303,2.775137357
1282031,201304,2.742637326
1282031,201305,2.558685438
1282031,201306,2.117601076
1282031,201307,1.792000696
1282031,201308,1.465887273
1282031,201309,2.642837221
1282031,201310,2.636914472
1282031,201311,3.204408872
1282031,201312,3.495563086
1282031,201401,4.125685307
1282031,201402,4.460772129
1282031,201403,4.689394847
1282031,201404,3.976550243
1282031,201405,4.194736876
1282031,201406,4.17981209
1282031,201407,1.914849624
1282031,201408,1.439834562
1282031,201409,0.909810392
1282031,201410,0.431520843
1282036,201202,3.132444844
1282036,201204,2.443555335
1282036,201205,2.621410536
1282036,201206,2.553763083
1282036,201207,2.438915862
1282036,201208,2.281006278
1282036,201209,2.18228924
1282036,201210,2.09497695
1282036,201211,2.15757308
1282036,201212,2.175027565
1282036,201301,2.593674014
1282036,201302,1.717293026
1282036,201303,1.627204068
1282036,201304,1.836462187
1282036,201305,1.46361268
1282036,201306,2.268420984
1282036,201307,2.037930199
1282036,201308,2.139918811
1282036,201309,2.119852927
1282036,201310,1.895564148
1282036,201311,2.742795257
1282036,201312,2.719882731
1282036,201401,4.293059789
1282036,201402,4.7789435
1282036,201403,2.916145568
1282036,201404,2.446036379
1282036,201405,2.679758165
1282036,201406,2.185877634
1282036,201407,1.35568888
1282036,201408,1.32682277
1282036,201409,1.432198405
1282036,201410,1.55738021
1282036,201411,1.429712788
1282036,201501,2.84719969
1282043,201204,1.687129255
1282043,201205,1.584809562
1282043,201206,1.50208716
1282043,201207,1.558046368
1282043,201208,1.242923471
1282043,201209,1.173120119
1282043,201210,1.115151436
1282043,201211,1.601109986
1282043,201212,1.627726791
1282043,201301,1.644345784
1282043,201302,1.352170805
1282043,201303,1.372360599
1282043,201304,1.3739406
1282043,201305,1.350261269
1282043,201306,1.17117774
1282043,201307,0.867997209
1282043,201308,0.584044824
1282043,201309,0.635374208
1282043,201310,0.410627995
1282043,201311,1.422320687
1282043,201312,1.957144978
1282043,201401,2.369352597
1282043,201402,2.736703212
1282043,201403,0.983939668
1282043,201404,0.860390642
1282043,201405,0.557431157
1282043,201406,0.630504414
1282043,201407,0.437915343
1282043,201408,0.393942068
1282043,201409,0.510977615
1282043,201410,0.897390873
1282043,201411,1.297040339
1282043,201412,1.6552351
1282043,201501,1.458252777
1282043,201502,1.529672495
1282043,201503,1.340928735
1282043,201504,1.689019653
1282043,201505,2.280433215
1282043,201506,2.0000209
1282043,201507,2.803285856
1282043,201508,2.84308573
1282043,201509,2.75395311
1282043,201510,2.905311937
1282043,201511,2.738820692
1282043,201512,0.709563459
1282043,201601,0.56700339
1282043,201602,0.485194273
1282043,201603,0.470038403
1282043,201604,0.045285354
1282043,201606,0.826418416
1282043,201607,0.721680184
1282043,201608,0.529362499
1282043,201609,0.854597017
1282043,201610,0.627061279
1282043,201701,1.407447859
1282058,201203,1.710885814
1282058,201204,1.685412437
1282058,201205,1.818947477
1282058,201206,1.715261276
1282058,201207,2.000507068
1282058,201208,1.634124649
1282058,201209,1.565538322
1282058,201210,1.460519336
1282058,201211,1.449841357
1282058,201212,1.412997306
1282058,201301,1.476593739
1282058,201302,1.44209353
1282058,201303,1.528270274
1282058,201304,1.596593877
1282058,201305,1.520207954
1282058,201306,1.221276639
1282058,201307,1.293879134
1282058,201308,1.029758483
1282058,201309,1.042580465
1282058,201310,0.782730262
1282058,201311,2.279777011
1282058,201312,2.135885255
1282058,201401,2.618790859
1282058,201402,1.356756399
1282058,201403,1.609882039
1282058,201404,1.046560896
1282058,201405,1.289161125
1282058,201406,1.400650259
1282058,201407,0.857073235
1282058,201408,0.705878411
1282058,201409,0.768145338
1282058,201410,0.823841887
1282058,201502,5.207969395
1282084,201203,3.476588965
1282084,201204,3.452225203
1282084,201205,2.736689053
1282084,201206,2.631802039
1282084,201207,2.678036616
1282084,201308,3.692870919
1282084,201309,3.771286709
1282084,201310,3.576856613
1282084,201311,3.345160077
1282084,201312,3.224471512
1282084,201401,3.608862646
1282084,201402,3.964938385
1282084,201403,6.852499478
1282084,201404,6.838482484
1282084,201405,7.036699003
1282084,201406,6.686165757
1282084,201407,6.627383642
1282084,201408,6.706224058
1282084,201409,6.972423159
1282084,201410,7.509942763
1282084,201411,7.85383964
1282084,201412,7.917843839
1282084,201501,8.251921214
1282084,201502,8.514948086
1282084,201503,8.558686462
1282084,201504,9.096311797
1282084,201505,9.879547276
1282084,201506,10.3189357
1282088,201203,2.758183633
1282088,201204,2.986158817
1282088,201205,2.387977413
1282088,201206,2.864569171
1282088,201207,2.377410343
1282088,201208,2.523996112
1282088,201209,2.417115592
1282088,201210,2.361871157
1282088,201211,2.36715378
1282088,201212,2.295138786
1282088,201301,2.230019954
1282088,201302,2.037575802
1282088,201303,2.102014244
1282088,201304,2.10320124
1282088,201305,2.07581978
1282088,201306,1.893958461
1282088,201307,1.769024558
1282088,201308,1.274871799
1282088,201309,2.081205512
1282088,201310,1.392175988
1282088,201311,1.60633354
1282088,201312,1.454386269
1282088,201401,1.807435081
1282088,201402,2.131167369
1282088,201403,2.870279273
1282088,201404,2.317966061
1282088,201405,2.264890753
1282088,201406,2.410799103
1282088,201407,2.322679259
1282088,201408,2.263983452
1282088,201409,2.347224787
1282088,201410,2.756066617
1282088,201411,2.966440997
1282088,201412,2.750953075
1282088,201501,2.938668651
1282088,201502,2.793234156
1282088,201503,2.834302903
1282088,201504,2.962838889
1282088,201505,3.068310988
1282088,201506,3.116642614
1282088,201507,3.850392539
1282088,201508,2.245444011
1282088,201509,3.322170504
1282088,201510,3.357470623
1282088,201511,3.102215834
1282088,201512,3.376509129
1282088,201601,3.561996567
1282088,201602,2.12266773
1282088,201603,2.348497893
1282088,201604,1.975345888
1282088,201605,2.900651462
1282088,201606,1.773374673
1282088,201607,3.023125465
1282088,201608,3.325227525
1282088,201609,2.82890431
1282088,201610,3.150323272
1282088,201611,3.560377637
1282088,201612,5.340294614
1282088,201701,6.909438716
1282088,201702,10.805157
1282096,201204,3.012067264
1282096,201205,2.954445124
1282096,201206,2.891146866
1282096,201207,2.790352677
1282096,201208,2.474126568
1282096,201209,2.648505339
1282096,201210,2.41575864
1282096,201211,2.39323728
1282096,201212,1.879518653
1282096,201301,2.200146641
1282096,201302,2.318615936
1282096,201303,2.358842889
1282096,201304,1.621511208
1282096,201305,1.645890008
1282096,201306,1.332891059
1282096,201307,1.026708967
1282096,201308,0.752491974
1282096,201309,0.68094649
1282096,201310,1.92456583
1282096,201311,1.874108772
1282096,201312,1.626237457
1282096,201401,3.697581606
1282096,201402,3.417691782
1282096,201403,3.036311602
1282096,201404,2.671494111
1282096,201405,2.5393812
1282096,201406,2.242820461
1282096,201407,1.646355319
1282096,201408,2.384217985
1282096,201409,2.103299018
1282096,201410,2.534256047
1282096,201502,2.758082488
1282096,201503,5.174584003
1282107,201204,2.141293896
1282107,201205,2.576119254
1282107,201206,1.858055576
1282107,201207,2.087123867
1282107,201208,1.802639976
1282107,201209,2.669436145
1282107,201210,1.869989351
1282107,201211,2.348433517
1282107,201212,2.070023151
1282107,201301,1.987378184
1282107,201302,1.579665531
1282107,201303,2.028375317
1282107,201304,1.554113932
1282107,201305,1.55217364
1282107,201306,1.37671064
1282107,201307,1.04996403
1282107,201308,1.619181478
1282107,201309,1.673717452
1282107,201310,1.850255068
1282107,201311,1.603403991
1282107,201312,1.672810997
1282107,201401,2.033232639
1282107,201402,2.589568029
1282107,201403,2.614019755
1282107,201404,2.065120903
1282107,201405,2.723223476
1282107,201406,2.469529145
1282107,201407,1.499784179
1282107,201408,1.392775714
1282107,201409,1.530766817
1282107,201410,2.005207999
1282107,201411,1.791968898
1282107,201412,1.856811432
1282107,201501,1.645741229
1282107,201502,1.644606285
1282107,201503,1.555137269
1282107,201504,1.614163571
1282107,201505,1.845967077
1282107,201506,2.290149141
1282107,201507,2.001553225
1282107,201508,2.00157402
1282107,201509,1.188715095
1282107,201510,0.987687866
1282107,201511,1.325451833
1282107,201512,1.703735885
1282107,201602,0.82225814
1282107,201603,0.839852456
1282107,201604,0.554838918
1282107,201605,0.933617595
1282107,201606,0.848144169
1282107,201607,0.725652456
1282107,201608,1.750064505
1282107,201609,2.549255443
1282107,201610,0.62901213
1282107,201612,1.1760519
1282107,201701,0.889601007
1282107,201703,1.376760507
1282143,201205,4.208552957
1282143,201206,4.242067017
1282143,201207,4.221438548
1282143,201208,3.546449971
1282143,201209,3.90467638
1282143,201210,3.179473964
1282143,201211,3.211352939
1282143,201212,2.766797328
1282143,201301,2.540340421
1282143,201302,2.497223661
1282143,201303,2.507004985
1282143,201304,3.834699522
1282143,201305,2.287455084
1282143,201306,2.005976072
1282143,201307,1.657439774
1282143,201308,1.361594726
1282143,201309,1.284077271
1282143,201310,0.951792024
1282143,201311,3.277423455
1282143,201312,2.133877149
1282143,201401,2.721614698
1282143,201402,3.045441911
1282143,201403,3.200325006
1282143,201404,2.339002126
1282143,201405,3.506951815
1282143,201406,3.474398784
1282143,201408,2.87132876
1282143,201410,3.23248947
1282143,201411,3.486777551
1282143,201412,3.272777679
1282143,201501,2.938313533
1282150,201205,2.655688219
1282150,201206,2.827473462
1282150,201207,2.641375566
1282150,201208,2.206631566
1282150,201209,2.37624277
1282150,201210,2.298889367
1282150,201211,2.282341194
1282150,201212,2.35067883
1282150,201301,2.117700405
1282150,201302,1.868499269
1282150,201303,2.11124016
1282150,201304,2.179503189
1282150,201305,2.001714536
1282150,201306,1.975192669
1282150,201307,1.912224289
1282150,201308,1.832347259
1282150,201309,1.753809468
1282150,201310,1.867756369
1282150,201311,2.565777337
1282150,201312,3.206600255
1282150,201404,2.519022164
1282150,201405,3.360882826
1282150,201406,3.079242961
1282150,201407,2.959393989
1282150,201408,3.006503135
1282150,201409,2.750364322
1282150,201410,2.211722836
1282150,201411,2.355604392
1282150,201412,2.275703862
1282150,201501,2.384492026
1282150,201502,2.548352031
1282150,201503,2.323658372
1282150,201504,2.489401715
1282150,201505,2.588627897
1282150,201506,2.611392165
1282150,201507,2.697810955
1282150,201508,2.684082148
1282150,201509,1.969732514
1282150,201510,1.803375465
1282150,201511,1.636242665
1282150,201512,2.301267901
1282150,201601,2.259971276
1282150,201602,2.32473751
1282150,201603,3.510555259
1282150,201604,3.910506158
1282150,201605,3.914142979
1282150,201606,5.22475945
1282150,201607,5.387832966
1282150,201608,5.530880419
1282150,201609,6.279061093
1282150,201610,6.059212825
1282150,201611,5.933734715
1282150,201612,5.93268642
1282150,201701,5.969460317
1282150,201702,6.033822517
1282150,201703,6.064137049
1282150,201704,5.917058395
1282150,201705,5.546570659
1282150,201706,5.744363288
1282150,201707,4.987672552
1282150,201708,4.893482095
1282150,201709,4.93250514
1282150,201710,4.925291072
1282150,201711,4.491464428
1282150,201712,4.679348856
1282150,201801,3.953591827
1282150,201802,4.269653115
1282150,201803,4.427541116
1282150,201804,4.917735484
1282150,201805,4.965540476
1282150,201807,5.659724663
1282150,201808,4.348225092
1282150,201809,4.491814417
1282150,201810,4.868973934
1282150,201811,5.356466076
1282150,201812,3.378879677
1282150,201901,3.872485784
1282150,201902,4.176686796
1282150,201903,3.186206555
1282150,201904,2.51618548
1282155,201205,2.110774204
1282155,201206,1.715293469
1282155,201207,1.960045019
1282155,201208,1.805592629
1282155,201209,1.983959038
1282155,201210,1.687967132
1282155,201211,2.100243579
1282155,201212,2.120558903
1282155,201301,1.853723486
1282155,201302,1.607644537
1282155,201303,2.012964706
1282155,201304,1.748679188
1282155,201305,2.176353819
1282155,201306,2.020608753
1282155,201307,1.706100207
1282155,201308,1.615196873
1282155,201309,1.670770668
1282155,201310,1.605927702
1282155,201311,1.871880699
1282155,201312,1.946695149
1282155,201401,2.642688276
1282155,201402,2.398806453
1282155,201403,2.002577588
1282155,201404,2.003475516
1282155,201405,2.028523594
1282155,201406,1.86606212
1282155,201407,1.386932497
1282155,201408,1.687331237
1282155,201409,1.814922903
1282155,201410,2.214806034
1282155,201411,2.416939541
1282155,201412,2.323904476
1282155,201501,2.491840819
1282155,201502,2.580857495
1282155,201503,2.042158984
1282155,201504,1.805671076
1282155,201505,2.397355128
1282155,201506,2.328570887
1282155,201507,2.057531472
1282155,201508,2.023191499
1282155,201509,1.900196939
1282155,201510,1.205825384
1282155,201511,1.221027007
1282155,201512,1.431745347
1282155,201601,2.350618621
1282155,201602,2.354936968
1282155,201603,2.519705801
1282155,201604,2.25562669
1282155,201605,1.759954955
1282155,201606,1.921049744
1282155,201607,1.964563143
1282155,201608,1.901054036
1282155,201609,1.73534027
1282155,201610,1.558708459
1282155,201611,1.008383261
1282155,201612,1.390865372
1282155,201701,1.443690713
1282155,201702,0.833146597
1282155,201703,1.818488136
1282155,201704,1.692542774
1282162,201205,2.486228124
1282162,201206,2.939442701
1282162,201207,2.881340446
1282162,201208,1.98013035
1282162,201209,1.906596545
1282162,201210,1.888486808
1282162,201211,2.093420886
1282162,201212,2.064323966
1282162,201301,2.065469464
1282162,201302,2.066482464
1282162,201303,2.123793419
1282162,201304,2.227264836
1282162,201305,1.445772951
1282162,201306,1.213853765
1282162,201307,2.054342375
1282162,201308,2.007392459
1282162,201309,2.02973455
1282162,201310,1.837498786
1282162,201311,1.809253633
1282162,201312,1.625304512
1282162,201401,2.292839687
1282162,201402,2.70145824
1282162,201403,2.962376572
1282162,201405,2.212475454
1282162,201406,2.32655322
1282162,201407,1.937408766
1282163,201205,4.800691075
1282163,201206,3.577069234
1282163,201207,4.4331752
1282163,201208,4.076548313
1282163,201209,4.613014826
1282163,201210,4.231938671
1282163,201211,3.754065354
1282163,201212,3.551136875
1282163,201301,3.708572307
1282163,201302,3.219459976
1282163,201303,3.546940152
1282163,201304,3.491110552
1282163,201305,3.117781972
1282163,201306,2.862306596
1282163,201307,3.510406378
1282163,201308,3.271093105
1282163,201309,3.26550306
1282163,201310,3.277398465
1282163,201311,4.850324278
1282163,201312,3.578356045
1282163,201401,4.237478653
1282163,201402,4.624307663
1282163,201403,4.857747194
1282163,201404,4.550384822
1282163,201405,4.84729906
1282163,201406,4.94999121
1282163,201407,4.572989647
1282163,201408,4.584988174
1282163,201409,4.69754977
1282163,201410,3.446488368
1282163,201411,3.339020376
1282163,201412,4.884788705
1282163,201501,5.186260488
1282163,201502,5.705471046
1282163,201503,6.472487712
1282163,201504,11.84133106
1282164,201205,1.568372167
1282164,201206,1.328627046
1282164,201207,1.312865572
1282164,201208,1.035652667
1282164,201209,1.543878986
1282164,201210,1.506137539
1282164,201211,1.609831916
1282164,201212,1.550131334
1282164,201301,1.584134761
1282164,201302,1.503816605
1282164,201303,1.49344712
1282164,201304,1.759036593
1282164,201305,1.737832352
1282164,201306,1.587918928
1282164,201307,1.13868908
1282164,201308,1.21566715
1282164,201309,1.202140494
1282164,201310,1.252824256
1282164,201311,1.379671145
1282164,201312,1.242428425
1282164,201401,1.597696433
1282164,201402,1.936938293
1282164,201403,1.880156967
1282164,201404,1.83518013
1282164,201405,1.340701488
1282164,201406,1.438751134
1282164,201407,1.230851304
1282164,201408,1.154914948
1282164,201409,1.245568146
1282164,201410,1.647315
1282164,201411,1.849832142
1282164,201412,1.258318796
1282164,201501,1.244773381
1282164,201502,1.350899984
1282164,201503,1.360865581
1282164,201504,1.534013284
1282164,201505,2.057393634
1282164,201506,2.199765179
1282164,201507,1.254210643
1282164,201508,1.064911377
1282164,201509,1.001220113
1282164,201510,0.80422255
1282164,201511,0.849663944
1282164,201512,1.078207577
1282164,201601,0.422178274
1282164,201602,0.339894674
1282164,201603,0.407995904
1282164,201604,0.035566396
1282164,201605,0.445409799
1282164,201606,0.56003803
1282164,201607,0.5055318
1282164,201608,0.44662989
1282164,201609,0.184978079
1282164,201611,0.614477084
1282164,201612,0.841218232
1282164,201701,1.228994875
1282164,201702,1.175051832
1282164,201703,1.14935452
1282164,201704,0.808822751
1282191,201206,2.565185065
1282191,201207,2.724556489
1282191,201208,2.62360168
1282191,201209,2.933823565
1282191,201210,2.903749258
1282191,201211,2.734967155
1282191,201212,2.827006951
1282191,201301,2.803610982
1282191,201302,2.771791699
1282191,201303,2.184984634
1282191,201304,2.340788586
1282191,201305,2.14999135
1282191,201306,1.943101917
1282191,201307,1.773309667
1282191,201308,1.495376233
1282191,201309,2.165788008
1282191,201310,2.256160194
1282191,201311,2.022203555
1282191,201312,1.877142201
1282191,201401,2.225494257
1282191,201402,2.552328382
1282191,201403,3.161012656
1282191,201404,3.139615674
1282191,201405,3.305487683
1282191,201406,3.438292389
1282191,201407,3.335320846
1282191,201408,3.35027394
1282191,201409,3.542623783
1282191,201410,3.988681349
1282191,201411,4.23297892
1282191,201412,3.285854992
1282191,201501,3.037990294
1282191,201502,2.585058618
1282191,201503,2.380071759
1282191,201504,2.688242577
1282191,201505,3.220294642
1282191,201506,3.378682605
1282191,201507,3.164277925
1282191,201508,2.728173248
1282191,201509,2.783864701
1282191,201510,3.027061577
1282191,201511,2.8478628
1282191,201512,3.14968109
1282191,201601,2.639030475
1282191,201602,2.67951164
1282191,201603,2.870685819
1282191,201604,2.686247268
1282191,201605,2.667939471
1282191,201606,2.557897105
1282191,201607,2.656474524
1282191,201608,2.14967828
1282191,201609,1.376286353
1282191,201610,1.16240708
1282191,201611,0.600932826
1282191,201612,2.626447188
1282191,201701,2.121877221
1282191,201702,1.838988587
1282191,201703,1.18788113
1282191,201704,1.871305382
1282202,201409,1.615749591
1282202,201410,2.010209029
1282202,201411,1.31904375
1282202,201412,2.293426323
1282202,201501,2.478923013
1282202,201502,2.587057069
1282202,201503,2.452255504
1282202,201504,2.105995026
1282202,201505,2.63316443
1282202,201506,2.343399926
1282202,201507,1.524940603
1282202,201508,1.395561969
1282202,201509,1.290714655
1282202,201510,1.378218425
1282202,201511,1.152629051
1282202,201512,1.400017193
1282202,201601,1.322554691
1282202,201602,1.300076576
1282202,201603,0.767712575
1282202,201604,0.424487707
1282202,201605,0.262895831
1282202,201606,0.028507515
1282202,201611,0.516452918
1282202,201705,1.249888423
1282208,201206,3.407412565
1282208,201207,3.323874467
1282208,201208,3.03823412
1282208,201209,3.039465024
1282208,201210,3.101233472
1282208,201211,3.147089925
1282208,201212,3.192954816
1282208,201301,3.239575981
1282208,201302,3.289979092
1282208,201303,3.401852822
1282208,201304,2.518202933
1282208,201305,2.435984374
1282208,201306,2.302349724
1282208,201307,1.964492689
1282208,201308,1.702244289
1282208,201309,1.694566259
1282208,201310,1.444372075
1282208,201311,3.540247007
1282208,201312,3.407949617
1282208,201401,4.099914518
1282208,201402,4.543518986
1282208,201403,4.823423563
1282208,201404,4.644548827
1282208,201405,5.054125056
1282208,201406,5.263917765
1282208,201407,5.110674873
1282208,201408,5.292908896
1282208,201409,5.619984821
1282208,201410,6.414265769
1282208,201411,7.190009627
1282208,201412,7.770329278
1282208,201501,8.809481538
1282208,201502,10.33158856
1282208,201503,12.79453393
1282208,201504,18.86914133
1282208,201505,36.3594422
1282219,201508,2.276784506
1282219,201509,1.646635273
1282219,201510,1.716632207
1282219,201511,1.512009886
1282219,201512,1.741614113
1282219,201601,1.641722952
1282219,201602,1.178268039
1282219,201603,0.937207208
1282219,201604,0.559516946
1282219,201605,0.354777251
1282219,201606,1.17898002
1282219,201607,0.899105055
1282219,201608,0.727849369
1282219,201609,0.846018265
1282219,201610,0.727221989
1282219,201611,0.160417037
1282219,201612,1.998663303
1282219,201701,1.951726702
1282219,201702,1.653226385
1282219,201703,1.693674636
1282219,201704,1.564987127
1282219,201705,1.491060981
1282234,201207,2.403575127
1282234,201208,2.231905167
1282234,201209,2.687669806
1282234,201210,2.69486969
1282234,201211,2.780748202
1282234,201212,2.836616272
1282234,201301,2.809366792
1282234,201302,2.20941058
1282234,201303,2.224311988
1282234,201304,2.922351051
1282234,201305,2.912090677
1282234,201306,2.337149496
1282234,201307,1.982289713
1282234,201308,1.658692472
1282234,201310,2.067505759
1282234,201311,2.130630959
1282234,201312,1.984707728
1282234,201401,3.295650776
1282234,201402,3.642559502
1282234,201403,3.60365503
1282234,201404,3.61049228
1282234,201405,3.799028997
1282234,201406,2.384718887
1282234,201407,2.247558704
1282234,201408,2.238081784
1282234,201409,2.401296425
1282234,201410,2.046040024
1282234,201411,1.957042029
1282234,201412,1.995351397
1282234,201501,2.352921327
1282234,201502,2.443758446
1282234,201503,2.316919646
1282234,201504,2.849607412
1282234,201505,3.376017138
1282234,201506,2.836706314
1282234,201507,2.526713
1282234,201508,2.234823735
1282234,201509,2.146290651
1282234,201510,1.925065957
1282234,201511,1.876079458
1282234,201512,2.121144046
1282234,201601,1.724735597
1282234,201602,1.342341034
1282234,201603,1.461029905
1282234,201604,2.465489577
1282234,201605,2.51775136
1282234,201606,2.436795371
1282234,201607,2.853059969
1282234,201608,3.110216111
1282234,201609,3.237089545
1282234,201610,3.550633466
1282234,201611,1.562376379
1282234,201612,2.73624885
1282234,201701,6.906612351
1282234,201702,2.007613975
1282234,201703,4.41666888
1282234,201704,1.823372803
1282234,201705,1.490279146
1282239,201207,1.711455967
1282239,201208,1.856148296
1282239,201209,2.116242461
1282239,201210,2.090343542
1282239,201211,1.906548547
1282239,201212,1.874880786
1282239,201301,1.808516786
1282239,201302,1.48711868
1282239,201303,1.860759866
1282239,201304,1.678430502
1282239,201305,1.497640791
1282239,201306,1.261481245
1282239,201307,1.320735782
1282239,201308,1.051699357
1282239,201309,1.109153717
1282239,201310,1.502297245
1282239,201311,1.272198094
1282239,201312,1.560481768
1282239,201401,2.512392775
1282239,201402,2.659423358
1282239,201403,2.379332421
1282239,201404,2.082269692
1282239,201405,1.82970337
1282239,201406,1.759313672
1282239,201407,1.661574498
1282239,201408,1.657740983
1282239,201409,1.481869081
1282239,201410,1.275202766
1282239,201411,1.340002231
1282239,201412,1.248025857
1282239,201501,1.404485412
1282239,201502,1.484179257
1282239,201503,1.689548127
1282239,201504,2.240190691
1282239,201505,2.145996601
1282239,201506,2.146547118
1282239,201507,1.948512051
1282239,201508,1.497915926
1282239,201509,1.242762275
1282239,201510,1.338942903
1282239,201511,1.198371005
1282239,201512,1.329332639
1282239,201601,1.257178021
1282239,201602,1.244226827
1282239,201603,0.748325229
1282239,201604,0.419137343
1282239,201605,0.753666715
1282239,201606,0.586221059
1282239,201607,0.611440743
1282239,201608,0.638342029
1282239,201609,0.796369338
1282239,201610,0.671999151
1282239,201612,1.471623645
1282239,201701,1.484264103
1282239,201702,1.314881591
1282239,201703,1.730448536
1282239,201704,1.23142773
1282239,201705,0.726005353
